image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split,fold
IMG_04606,90acf9fa-73ff-4711-84ec-8354c5b98361.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/90acf9fa-73ff-4711-84ec-8354c5b98361.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,144.42,567.83,84.44,0.552,Good_Quality,e0600590dd1fd3fb,train,3
IMG_03929,fadda4bd-23c9-4da7-8023-0fe307efc45e.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/fadda4bd-23c9-4da7-8023-0fe307efc45e.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,161.8,625.27,93.62,0.149,Good_Quality,d423139c6c0e769f,train,3
IMG_09552,9bc6995d-f15a-4eb7-b272-c0b696827774.jpg,upper-gi-tract/anatomical-landmarks/z-line/9bc6995d-f15a-4eb7-b272-c0b696827774.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,762.2,281.12,129.79,0.135,Good_Quality,941fc13f55c3423e,train,3
IMG_01969,8a1384c2-b747-469c-b69e-2cdc65aaa640.jpg,lower-gi-tract/pathological-findings/polyps/8a1384c2-b747-469c-b69e-2cdc65aaa640.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,597,547,1.091,36.11,407.97,93.8,2.253,Good_Quality,9d6255365b267ac8,train,3
IMG_06648,7391b641-e749-4f2b-ad3f-8ff32818abfb.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/7391b641-e749-4f2b-ad3f-8ff32818abfb.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,623,529,1.178,207.76,256.06,116.07,1.065,Good_Quality,c093045613de3bfe,train,3
IMG_07680,771fd50f-ab15-48c5-8de1-6e23f33e8792.jpg,upper-gi-tract/anatomical-landmarks/pylorus/771fd50f-ab15-48c5-8de1-6e23f33e8792.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,714.36,38.01,140.45,0.068,Motion_Blur,d417409d5177267d,train,3
IMG_01235,83e659c4-515f-45d2-a8f3-bdb1d7a76cb7.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/83e659c4-515f-45d2-a8f3-bdb1d7a76cb7.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,624,530,1.177,194.97,311.9,120.68,0.121,Good_Quality,943fc57151dc7238,train,3
IMG_09222,43c4807e-457f-48e8-a780-43ee9ecb0cd8.jpg,upper-gi-tract/anatomical-landmarks/z-line/43c4807e-457f-48e8-a780-43ee9ecb0cd8.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,749.03,66.13,160.5,0.237,Motion_Blur,945b553d54275a3c,train,3
IMG_02827,4e449ad7-d54d-4180-8426-139425f94670.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4e449ad7-d54d-4180-8426-139425f94670.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,635,548,1.159,210.01,330.5,98.52,3.455,Good_Quality,a529555556765a3a,train,3
IMG_04351,5c6061aa-1e61-4731-a3fc-d4b1696ad4b3.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/5c6061aa-1e61-4731-a3fc-d4b1696ad4b3.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,147.91,590.93,88.71,2.604,Good_Quality,e06005135f131fff,train,3
IMG_07682,7724d7b2-c96a-4fb1-b5da-90d0a8511fbb.jpg,upper-gi-tract/anatomical-landmarks/pylorus/7724d7b2-c96a-4fb1-b5da-90d0a8511fbb.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,632.12,100.46,95.88,10.126,High_Reflection,fcf00093016747ff,train,3
IMG_03254,c6496744-7d58-43c8-bf5b-803a480ff9e3.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/c6496744-7d58-43c8-bf5b-803a480ff9e3.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-3,21,635,548,1.159,204.31,251.76,118.68,1.318,Good_Quality,954a55255b534abd,train,3
IMG_08292,1871316b-5978-42a4-a6ea-44da15149bd4.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/1871316b-5978-42a4-a6ea-44da15149bd4.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1015,1.207,781.58,73.85,107.81,0.262,Motion_Blur,f087407f05d8cf78,train,3
IMG_05958,bf0eea0e-698a-458a-8cb2-424a53b98ca8.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/bf0eea0e-698a-458a-8cb2-424a53b98ca8.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,572,531,1.077,216.25,273.29,104.26,0.644,Good_Quality,855a53b516a05deb,train,3
IMG_09860,f27bb139-49bc-4813-b7d8-af3527dce2b9.jpg,upper-gi-tract/anatomical-landmarks/z-line/f27bb139-49bc-4813-b7d8-af3527dce2b9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1013,1.205,805.29,297.73,123.26,0.856,Good_Quality,c03bd03f11ff1398,train,3
IMG_05990,c55225e2-06ef-4133-ab32-7701bc851d04.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/c55225e2-06ef-4133-ab32-7701bc851d04.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,206.69,371.44,103.45,1.068,Good_Quality,dc24059716deda1b,train,3
IMG_01214,738fbdaa-ce2d-466e-b525-a6449ba4aa41.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/738fbdaa-ce2d-466e-b525-a6449ba4aa41.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,628,530,1.185,196.57,176.45,91.77,2.514,Good_Quality,dd6104a95e371af1,train,3
IMG_03671,9136cf81-3a1c-4606-bf16-7fa4a7437455.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/9136cf81-3a1c-4606-bf16-7fa4a7437455.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,531,1.192,159.29,584.67,110.66,0.28,Good_Quality,d489150554d757de,train,3
IMG_08494,5c9b9adf-56ae-4af6-a7cf-d0b7b28b93ea.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/5c9b9adf-56ae-4af6-a7cf-d0b7b28b93ea.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1012,1.21,922.15,111.14,102.15,0.049,Good_Quality,a16757f050d85277,train,3
IMG_09971,84ceedf7-5ada-4546-8f3f-14fc0c658edb.jpg,upper-gi-tract/pathological-findings/barretts-short-segment/84ceedf7-5ada-4546-8f3f-14fc0c658edb.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,barretts-short-segment,1,613,524,1.17,184.17,242.99,145.47,0.0,Good_Quality,e087905d45765f72,train,3
IMG_03851,dc447edc-50f5-4717-9ad9-a5da100e9257.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/dc447edc-50f5-4717-9ad9-a5da100e9257.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,158.25,619.62,101.55,0.172,Good_Quality,c421190b571f53ef,train,3
IMG_10301,bcb80091-08b6-47c8-929e-909560a0389e.jpg,upper-gi-tract/pathological-findings/esophagitis-a/bcb80091-08b6-47c8-929e-909560a0389e.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,869.91,344.02,130.41,0.056,Good_Quality,c467119e459b1bec,train,3
IMG_02963,9f2c74e3-b8ba-4fb2-bffa-32d3060dbc64.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9f2c74e3-b8ba-4fb2-bffa-32d3060dbc64.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,623,530,1.175,202.68,177.45,116.18,2.542,Good_Quality,c12f107f03f46f98,train,3
IMG_00810,c7dccb2a-c053-4df8-ad1f-1dd3ae0ed41c.jpg,lower-gi-tract/anatomical-landmarks/cecum/c7dccb2a-c053-4df8-ad1f-1dd3ae0ed41c.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,273.28,381.99,114.59,0.494,Good_Quality,d14a152b562f5ab5,train,3
IMG_02488,108e5950-a265-4df3-9f58-5867fe75a8c5.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/108e5950-a265-4df3-9f58-5867fe75a8c5.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,635,547,1.161,218.82,367.0,96.34,0.005,Good_Quality,b10e558956f53a96,train,3
IMG_09741,d0957535-a8fb-482a-ab1f-c9bc4688e100.jpg,upper-gi-tract/anatomical-landmarks/z-line/d0957535-a8fb-482a-ab1f-c9bc4688e100.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,703.09,55.81,100.85,0.021,Motion_Blur,e0f60119017727ff,train,3
IMG_07687,780d1983-8855-459b-8c97-64761eb0fdb6.jpg,upper-gi-tract/anatomical-landmarks/pylorus/780d1983-8855-459b-8c97-64761eb0fdb6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1013,1.209,935.91,147.0,134.11,3.901,Good_Quality,e1a5545a51d756b8,train,3
IMG_07869,a4510636-38d7-4663-a53c-29c25a20d5f2.jpg,upper-gi-tract/anatomical-landmarks/pylorus/a4510636-38d7-4663-a53c-29c25a20d5f2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,715.95,30.1,140.82,0.264,Motion_Blur,819515d745651ff2,train,3
IMG_06907,b5991813-8778-445e-9b21-0b94be4b641b.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/b5991813-8778-445e-9b21-0b94be4b641b.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,623,530,1.175,224.97,285.93,108.14,4.357,High_Reflection,d02f04f41bc4db6d,train,3
IMG_03243,b1a1c52d-8e69-46b1-b469-20c4a23e730c.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/b1a1c52d-8e69-46b1-b469-20c4a23e730c.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-3,21,604,532,1.135,210.34,661.3,106.93,0.342,Good_Quality,803f55e945b8557a,train,3
IMG_08191,f95515d6-7185-4775-bdd2-d677308dfe92.jpg,upper-gi-tract/anatomical-landmarks/pylorus/f95515d6-7185-4775-bdd2-d677308dfe92.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,720.05,62.47,117.08,0.105,Motion_Blur,c095157f5d3c9638,train,3
IMG_03562,64bdcd29-daa3-4c03-a199-25354feb6a47.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/64bdcd29-daa3-4c03-a199-25354feb6a47.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,531,1.192,172.89,594.49,106.72,0.99,Good_Quality,d1c0152bdeed0e0f,train,3
IMG_06622,6d11dc55-432b-44fc-92ef-913375be5867.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/6d11dc55-432b-44fc-92ef-913375be5867.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,197.67,496.08,114.12,1.97,Good_Quality,95295565d594d6d1,train,3
IMG_07744,85d9dc77-8e18-42ea-98d4-2e9305a4540b.jpg,upper-gi-tract/anatomical-landmarks/pylorus/85d9dc77-8e18-42ea-98d4-2e9305a4540b.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,724.07,34.47,127.58,0.153,Motion_Blur,c40e119b1b7f6666,train,3
IMG_01946,8568aac1-00a2-400b-bd87-ce7305639244.jpg,lower-gi-tract/pathological-findings/polyps/8568aac1-00a2-400b-bd87-ce7305639244.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,623,529,1.178,40.79,535.43,100.53,4.054,High_Reflection,8525145556d77ada,train,3
IMG_07339,1ffdf409-a4ee-48cb-8ac6-2ff6ef46d054.jpg,upper-gi-tract/anatomical-landmarks/pylorus/1ffdf409-a4ee-48cb-8ac6-2ff6ef46d054.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,707.98,62.32,114.96,0.224,Motion_Blur,c08f053f147d5b71,train,3
IMG_01973,8b0402da-a0ef-4b97-a6d6-6ce96bdcf750.jpg,lower-gi-tract/pathological-findings/polyps/8b0402da-a0ef-4b97-a6d6-6ce96bdcf750.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,619,529,1.17,46.1,292.76,111.6,0.489,Good_Quality,c16b03ad2fb53e60,train,3
IMG_03521,5319f792-8943-452e-b3f4-1a61afebd6da.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/5319f792-8943-452e-b3f4-1a61afebd6da.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,159.88,630.68,101.94,0.252,Good_Quality,c4211103577f57cf,train,3
IMG_09472,88b2da5c-3084-4a72-b009-90169db0b5e6.jpg,upper-gi-tract/anatomical-landmarks/z-line/88b2da5c-3084-4a72-b009-90169db0b5e6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,767.85,71.43,121.98,0.025,Motion_Blur,913fc5fa405ec316,train,3
IMG_05743,8bcc247b-6209-4f38-b131-79c06e72f12c.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8bcc247b-6209-4f38-b131-79c06e72f12c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,572,532,1.075,231.81,256.51,93.16,0.263,Good_Quality,9477d44a14bb46bc,train,3
IMG_07300,156f791d-4503-4f89-a946-199594da0113.jpg,upper-gi-tract/anatomical-landmarks/pylorus/156f791d-4503-4f89-a946-199594da0113.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1013,1.205,683.9,38.41,140.01,0.398,Motion_Blur,803f556915da4773,train,3
IMG_05438,3ac29d11-16f9-4be3-a859-46b9b7828c07.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/3ac29d11-16f9-4be3-a859-46b9b7828c07.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,626,531,1.179,213.14,386.61,95.62,0.272,Good_Quality,d42346c9b9127d6e,train,3
IMG_06060,d38ecfad-47fa-437c-a17c-2ba419172431.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/d38ecfad-47fa-437c-a17c-2ba419172431.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,525,1.206,213.42,459.91,79.06,0.696,Good_Quality,9836674cda6bcd09,train,3
IMG_01698,46d0232d-3012-4d8b-b220-10d5070bd3fa.jpg,lower-gi-tract/pathological-findings/polyps/46d0232d-3012-4d8b-b220-10d5070bd3fa.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,570,530,1.075,29.02,198.71,85.15,1.022,Good_Quality,d93300df001c1fff,train,3
IMG_02025,96b2a75d-95f1-4336-a30e-600426da2551.jpg,lower-gi-tract/pathological-findings/polyps/96b2a75d-95f1-4336-a30e-600426da2551.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,570,530,1.075,27.77,249.87,50.27,0.025,Good_Quality,cd700627910efb6b,train,3
IMG_06749,8c3d262d-bf97-4328-9e8a-81c83cafd494.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/8c3d262d-bf97-4328-9e8a-81c83cafd494.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,201.16,550.89,98.79,1.812,Good_Quality,9515775c52624e3b,train,3
IMG_03680,9778bb7d-cc48-4dd4-afc0-702a7babcf54.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/9778bb7d-cc48-4dd4-afc0-702a7babcf54.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,547,1.161,234.93,751.69,94.97,2.04,Good_Quality,e0a8555152fb6e95,train,3
IMG_10319,c7acf949-7835-43fe-888e-2ce6789fe3d5.jpg,upper-gi-tract/pathological-findings/esophagitis-a/c7acf949-7835-43fe-888e-2ce6789fe3d5.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1225,1013,1.209,786.2,105.34,147.7,3.189,Good_Quality,809fd45f45275758,train,3
IMG_05720,85f81604-84b8-4d5f-b166-a30cbd9e4918.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/85f81604-84b8-4d5f-b166-a30cbd9e4918.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,627,548,1.144,213.2,412.68,95.29,0.323,Good_Quality,906e4db1c26ec59e,train,3
IMG_00866,d68d9fa6-9014-49dd-88d5-7959a34c53d3.jpg,lower-gi-tract/anatomical-landmarks/cecum/d68d9fa6-9014-49dd-88d5-7959a34c53d3.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,628,530,1.185,236.29,242.61,124.66,0.78,Good_Quality,d4493d36122b13fd,train,3
IMG_07291,13b42359-8510-4788-b7ec-1a54f21cec32.jpg,upper-gi-tract/anatomical-landmarks/pylorus/13b42359-8510-4788-b7ec-1a54f21cec32.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,689.95,75.82,118.27,0.147,Motion_Blur,d137149d94da5363,train,3
IMG_07704,7d1bd944-b1c2-48a7-baaf-9531873dda93.jpg,upper-gi-tract/anatomical-landmarks/pylorus/7d1bd944-b1c2-48a7-baaf-9531873dda93.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1020,1.197,955.79,654.97,134.96,0.088,Good_Quality,843455cb55c94fc7,train,3
IMG_05701,81690e1c-f0fa-402e-bdab-7f0f79b4af0f.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/81690e1c-f0fa-402e-bdab-7f0f79b4af0f.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,547,1.161,203.03,403.69,97.14,0.324,Good_Quality,d484655910675bef,train,3
IMG_01451,0b2079eb-a468-4c8c-85ce-dc190e8fc703.jpg,lower-gi-tract/pathological-findings/polyps/0b2079eb-a468-4c8c-85ce-dc190e8fc703.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,529,1.176,44.43,245.79,118.63,0.851,Good_Quality,d13d12690e615fe5,train,3
IMG_03121,f74e0468-f0c6-4dba-a527-9a852156660c.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f74e0468-f0c6-4dba-a527-9a852156660c.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,623,530,1.175,240.69,215.38,129.79,1.697,Good_Quality,c56d008507971fdf,train,3
IMG_08116,e7836d6e-345a-41ac-8992-4493bb1180f8.jpg,upper-gi-tract/anatomical-landmarks/pylorus/e7836d6e-345a-41ac-8992-4493bb1180f8.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,613,524,1.17,191.09,182.48,159.72,1.639,Good_Quality,c01f14bf04fd4dd8,train,3
IMG_08882,df92b6c2-ac0a-4635-b8f9-6a9c777bbf02.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/df92b6c2-ac0a-4635-b8f9-6a9c777bbf02.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1011,1.212,929.64,118.62,120.0,0.294,Good_Quality,d5b3350484517bde,train,3
IMG_08352,2ca390f6-06e2-43a6-a69f-39225142329d.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/2ca390f6-06e2-43a6-a69f-39225142329d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1014,1.208,764.66,49.6,110.45,1.158,Motion_Blur,a5b155cd1077564e,train,3
IMG_00520,80afbf5a-550e-4da9-918f-3569fb8a6d6b.jpg,lower-gi-tract/anatomical-landmarks/cecum/80afbf5a-550e-4da9-918f-3569fb8a6d6b.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,620,531,1.168,197.39,335.19,99.49,0.084,Good_Quality,c4021f0f431e7bcf,train,3
IMG_01759,569a7076-3fac-4fcd-bbc6-17aafc4dbda9.jpg,lower-gi-tract/pathological-findings/polyps/569a7076-3fac-4fcd-bbc6-17aafc4dbda9.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,620,531,1.168,28.08,278.0,82.21,0.534,Good_Quality,96e94415df398a71,train,3
IMG_08664,9e75673b-575d-4d10-94a2-a89c6edfb01d.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/9e75673b-575d-4d10-94a2-a89c6edfb01d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1011,1.208,969.51,401.85,92.41,0.083,Good_Quality,f213013b887b1ee7,train,3
IMG_08864,d9faa725-9a45-49c8-91cd-da32705210fe.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/d9faa725-9a45-49c8-91cd-da32705210fe.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,719.08,99.55,111.98,1.081,Good_Quality,f407507f01f05fe8,train,3
IMG_08857,d807f5b1-6070-4581-943b-5b888d5d98e3.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/d807f5b1-6070-4581-943b-5b888d5d98e3.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,666.94,252.05,140.44,2.651,Good_Quality,807855aac7e3533d,train,3
IMG_05907,b3509297-aa82-4a5e-8aa0-18e36a685226.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/b3509297-aa82-4a5e-8aa0-18e36a685226.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,571,510,1.12,213.42,226.26,99.91,0.817,Good_Quality,c40f443f81781fe7,train,3
IMG_08380,356614ce-7680-48a5-a888-04ebbb356c79.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/356614ce-7680-48a5-a888-04ebbb356c79.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1279,1023,1.25,873.72,82.35,96.59,0.128,Good_Quality,8bcbb0b455751595,train,3
IMG_04969,df08accd-b41c-48cb-a24e-54b2c72e249b.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/df08accd-b41c-48cb-a24e-54b2c72e249b.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,166.57,606.38,108.26,0.471,Good_Quality,e121d585551556f7,train,3
IMG_04261,49d3e57b-75e3-4bfb-b582-b0440e0b5f86.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/49d3e57b-75e3-4bfb-b582-b0440e0b5f86.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,149.64,628.22,100.76,0.597,Good_Quality,c18515165e7b5e4e,train,3
IMG_01855,6db64a3e-dd15-4991-a3ab-c7f3308d61c7.jpg,lower-gi-tract/pathological-findings/polyps/6db64a3e-dd15-4991-a3ab-c7f3308d61c7.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,633,531,1.192,201.95,382.4,100.88,0.038,Good_Quality,d0013f1c711f65ed,train,3
IMG_08044,d4caada0-8143-497c-8b7e-cc77a48ac3e6.jpg,upper-gi-tract/anatomical-landmarks/pylorus/d4caada0-8143-497c-8b7e-cc77a48ac3e6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,834.75,306.43,133.63,0.043,Good_Quality,c5ad149212f26f6d,train,3
IMG_09483,8b2130af-cf7d-401a-afc7-739e14492d3a.jpg,upper-gi-tract/anatomical-landmarks/z-line/8b2130af-cf7d-401a-afc7-739e14492d3a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,734.32,61.64,138.67,0.004,Motion_Blur,c02f111f447d177e,train,3
IMG_08538,6c68cd28-23af-459b-8afa-98e0a2c7e1a9.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/6c68cd28-23af-459b-8afa-98e0a2c7e1a9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,674.71,61.45,111.22,0.416,Motion_Blur,b0b054cc4577da4f,train,3
IMG_03495,491b73ba-477a-41c8-9043-c8584bd1e20d.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/491b73ba-477a-41c8-9043-c8584bd1e20d.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,181.66,592.2,92.2,0.174,Good_Quality,c4214d5316f6de0f,train,3
IMG_08680,a49fb1bd-734b-4cad-963a-9c7dadccce7e.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/a49fb1bd-734b-4cad-963a-9c7dadccce7e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,714.63,29.1,102.23,0.141,Motion_Blur,94c653a9588e666f,train,3
IMG_01314,bcf7d93d-069d-4f7a-a72f-25ee96e376f6.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/bcf7d93d-069d-4f7a-a72f-25ee96e376f6.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,623,532,1.171,206.28,444.89,99.12,0.279,Good_Quality,957c54ea56a16ac5,train,3
IMG_04897,cec4cc0e-2586-4a37-a857-b704bcdee26d.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/cec4cc0e-2586-4a37-a857-b704bcdee26d.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,170.49,661.15,110.11,0.299,Good_Quality,c40b172b4e6ddaa6,train,3
